Topic,Count,Name,Representation,Representative_Docs
142,13,142_dubes_ri_miring_komentarnya,"['dubes', 'ri', 'miring', 'komentarnya', 'usulkan', 'membela', 'bersangkutan', 'melayani', 'melindungi', 'pdhal']","['sbg anggota komisi sy usulkan kpd agar segera menarik n mengganti dubes ri di saudi yg bersangkutan sdh berada di sana hampir tahun komentarnya selalu miring soal habib rizieq shihab pdhal dubes ri seharusnya melayani melindungi n membela warga ri', 'sbg anggota komisi sy usulkan kpd agar segera menarik n mengganti dubes ri di saudi yg bersangkutan sdh berada di sana hampir tahun komentarnya selalu miring soal habib rizieq shihab pdhal dubes ri seharusnya melayani melindungi n membela warga ri', 'sbg anggota komisi sy usulkan kpd agar segera menarik n mengganti dubes ri di saudi yg bersangkutan sdh berada di sana hampir tahun komentarnya selalu miring soal habib rizieq shihab pdhal dubes ri seharusnya melayani melindungi n membela warga ri']"
143,13,143_air_dilaporkan_pln_kekurangan,"['air', 'dilaporkan', 'pln', 'kekurangan', 'kekurangankekurangan', 'tower', 'listrik', 'ujar', 'atasi', 'bersih']","['saya datang melihat keadaan nanti kekurangankekurangan sudah dilaporkan kepada saya segera kita atasi tadi dilaporkan oleh gubernur kekurangan air bersih ya air minum ujar presiden', 'saya datang melihat keadaan nanti kekurangankekurangan sudah dilaporkan kepada saya segera kita atasi tadi dilaporkan oleh gubernur kekurangan air bersih ya air minum ujar presiden', 'saya datang melihat keadaan nanti kekurangankekurangan sudah dilaporkan kepada saya segera kita atasi tadi dilaporkan oleh gubernur kekurangan air bersih ya air minum ujar presiden']"
144,13,144_nguji_ngajarin_kesabaran_sabar,"['nguji', 'ngajarin', 'kesabaran', 'sabar', 'usah', 'wni', 'gw', 'nih', 'banget', 'ga']","['ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih', 'ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih', 'ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih']"
145,12,145_geopolitik_catatan_petani_sdmpetaniunggul,"['geopolitik', 'catatan', 'petani', 'sdmpetaniunggul', 'petanigodigital', 'avic', 'geostrategis', 'geografi', 'nahkoda', 'lumbung']","['catatan geostrategis internasional petani indonesia sebagai nahkoda arah bangsabangsa membangun dunia baru sdmpetaniunggul petanigodigital ccpresiden amp kanda menteri', 'siap kandasuksesampsehat selalu kanda menteri laporan catatan geopolitik internasional petani indonesia menuju lumbung pangan dunia yang damai sdmpetaniunggul petanigodigital ccpresiden amp mas', 'catatan geopolitik internasional petani indonesia menuju lumbung pangan dunia yang damai sdmpetaniunggul petanigodigital ccpresident kanda menteri mas']"
146,12,146_hambalang_rapat_hunian_huniankorbanbencana,"['hambalang', 'rapat', 'hunian', 'huniankorbanbencana', 'korban', 'pembangunan', 'percepatan', 'dorong', 'memulihkan', 'terdampak']","['rapat darurat di hambalang menegaskan fokus presiden prabowo pada percepatan hunian dan pemenuhan kebutuhan dasar korban bencana huniankorbanbencana memulihkan warga terdampak', 'rapat di hambalang presiden prabowo dorong percepat pembangunan hunian korban bencana untuk memulihkan warga terdampak huniankorbanbencana', 'rapat di hambalang presiden prabowo dorong percepatan pembangunan hunian korban bencana huniankorbanbencana memulihkan warga terdampak']"
147,12,147_australia_pantai_bondi_sydney,"['australia', 'pantai', 'bondi', 'sydney', 'sehubungan', 'hanukkah', 'insiden', 'penembakan', 'perayaan', 'tiba']","['presiden parlemen eropa roberta metsola bereaksi lewat cuitan x sehubungan insiden pantai bondi saya benarbenar ngeri melihat gambargambar yang muncul tentang serangan mengerikan terhadap begitu banyak orang di pantai bondi saat perayaan hanukkah dimulai di sydney', 'presiden volodymyr zelensky bereaksi sehubungan insiden pantai bondi ukraina menyatakan solidaritasnya dengan australia dalam menghadapi serangan teroris brutal di pantai bondi sydney yang menargetkan komunitas yahudi pada awal hanukkah kami menyampaikan belasungkawa kepa', 'kaja kallas wakil presiden komisi eropa sehubungan insiden pantai bondi saya sangat terkejut dengan gambargambar mengerikan dari penembakan saat perayaan hanukkah di pantai bondi australia']"
148,12,148_huntara_huntap_huniankorbanbencana_hunian,"['huntara', 'huntap', 'huniankorbanbencana', 'hunian', 'memulihkan', 'sumatra', 'terdampak', 'pembangunan', 'sementara', 'warga']","['presiden prabowo perintahkan percepatan huntara dan huntap di sumatra langkah cepat negara hadir untuk memulihkan warga terdampak pascabencana huniankorbanbencana', 'presiden perintah percepatan pembangunan hunian sementara huntara dan hunian tetap huntap bagi seluruh korban bencana di sumatra huniankorbanbencana memulihkan warga terdampak', 'presiden prabowo secara tegas mendesak pembangunan hunian sementara huntara dan hunian tetap huntap bagi seluruh warga di sumatra huniankorbanbencana memulihkan warga terdampak']"
149,12,149_bahas_kumpulkan_percepatan_hunian,"['bahas', 'kumpulkan', 'percepatan', 'hunian', 'korban', 'ratas', 'nataru', 'sumatera', 'huniankorbanbencana', 'libur']","['presiden prabowo kumpulkan mentri bahas percepatan hunian korban bencana sumatera huniankorbanbencana memulihkan warga terdampak', 'presiden prabowo kumpulkan menteri bahas percepatan hunian korban bencana sumatera', 'presiden prabowo kumpulkan menteri bahas percepatan hunian korban bencana sumatera huniankorbanbencana memulihkan warga terdampak']"
150,12,150_diuji_nabi_firaun_penyakit,"['diuji', 'nabi', 'firaun', 'penyakit', 'kemiskinan', 'nuh', 'ngeres', 'ayyub', 'pemerintahnya', 'planga']","['nabi nuh diuji dengan bencana nabi ayyub diuji dengan penyakit dan kemiskinan nabi musa diuji dengan firaun dan wni diuji dengan bencana penyakit kemiskinan dan pemerintahnya yang mirip firaun dan punya wapres yang planga plongo dan otak yg ngeres', 'nabi nuh diuji dengan bencana nabi ayyub diuji dengan penyakit dan kemiskinan nabi musa diuji dengan firaun dan wni diuji dengan bencana penyakit kemiskinan dan pemerintahnya yang mirip firaun dan punya wapres yang planga plongo dan otak yg ngeres', 'nabi nuh diuji dengan bencana nabi ayyub diuji dengan penyakit dan kemiskinan nabi musa diuji dengan firaun dan wni diuji dengan bencana penyakit kemiskinan dan pemerintahnya yang mirip firaun dan punya wapres yang planga plongo dan otak yg ngeres']"
151,12,151_cuma_tolol_hati_omonomon,"['cuma', 'tolol', 'hati', 'omonomon', 'fungsi', 'meskipun', 'no', 'batak', 'ekonom', 'dijln']","['mas kan ingin jadi presiden pada tahun untuk dicalonkan oleh pdip berani tidak menyelesaikan pik amppembangunan gedung padel dijln kapten tendean tanpa ijin pemda amp pemilik tanah girik cc kangmas presiden asli', 'jadi mana bisa presiden membatalkan kunjungan ke negaraan cuma garagara bencana ini aduh barisan sakit hati emg susah deh padahal kita udh punya presiden yang bisa kerja gak cuma omonomon malah dicari terus kesalahannya ganti rakyat aja siapapun yang jadi presiden', 'presiden jawa sipil wakil non jawa militer menteri kunci mendagri harun zain ekonom gubernur periode eks kopral trip front jatim menlu mochtar kusumatmaja ahli hukum laut menhan m panggabean jenderal batak menkeu ali wardhana ka bappenas samaun samadikun']"
152,12,152_rehabilitasi_indonesiabangkit_tanggapbencana_fase,"['rehabilitasi', 'indonesiabangkit', 'tanggapbencana', 'fase', 'jangka', 'negarahadir', 'panjang', 'sumatera', 'prioritas', 'barat']","['pasca banjir dan longsor di aceh sumatera utara dan sumatera barat pemerintah masuk fase rehabilitasi dan rekonstruksi presiden prabowo subianto menegaskan pemulihan jangka panjang sebagai prioritas nasional negarahadir tanggapbencana indonesiabangkit', 'pasca banjir dan longsor di aceh sumatera utara dan sumatera barat pemerintah masuk fase rehabilitasi dan rekonstruksi presiden prabowo subianto menegaskan pemulihan jangka panjang sebagai prioritas nasional negarahadir tanggapbencana indonesiabangkit', 'pasca banjir dan longsor di aceh sumatera utara dan sumatera barat pemerintah masuk fase rehabilitasi dan rekonstruksi presiden prabowo subianto menegaskan pemulihan jangka panjang sebagai prioritas nasional negarahadir tanggapbencana indonesiabangkit']"
153,12,153_berkolaborasi_polri_pln_melaksanakan,"['berkolaborasi', 'polri', 'pln', 'melaksanakan', 'saatnya', 'ber', 'instruksi', 'pdi', 'kesesuaian', 'melegalkan']","['melaksanakan instruksi presiden tni polri dan pln berkolaborasi pulihkan listrik pasca bencana saatnya bahu membahu ber', 'melaksanakan instruksi presiden tni polri dan pln berkolaborasi pulihkan listrik pasca bencana saatnya bahu membahu ber', 'melaksanakan instruksi presiden tni polri dan pln berkolaborasi pulihkan listrik pasca bencana saatnya bahu membahu ber']"
154,11,154_diplomasi_kemenkum_kanwilkemenkumdiy_kanwil,"['diplomasi', 'kemenkum', 'kanwilkemenkumdiy', 'kanwil', 'diy', 'setahunberdampak', 'layananhukummakinmudah', 'kementerianhukum', 'bsk', 'djki']","['pertemuan djki amp bsk kemenkum dengan kemenlu bahas proposal indonesia tentang royalti di lingkungan digital legally binding instrument kementerianhukum kanwilkemenkumdiy layananhukummakinmudah setahunberdampak kanwil kemenkum diy', 'kemenkum ri amp kemenlu ri perkuat diplomasi jelang pembahasan indonesian proposal di forum wipo desember kementerianhukum kanwilkemenkumdiy layananhukummakinmudah setahunberdampak kanwil kemenkum diy', 'koordinasi yang baik antara djki bsk hukum dan kemenlu adalah kunci sukses diplomasi kementerianhukum kanwilkemenkumdiy layananhukummakinmudah setahunberdampak kanwil kemenkum diy']"
155,11,155_eksternal_kelen_mrpresiden_wartawan,"['eksternal', 'kelen', 'mrpresiden', 'wartawan', 'militer', 'indon', 'ruang', 'jkw', 'gengsi', 'konstitusi']","['pejabat indon sengaja ngebiarin amp gk menetapkan bencana nasional biar gk ngeluarin duit lbh amp berharap bantuan internasional tnp hrus ngasih tau scr resmi emg bgsd kelen pejabat indon ketika butuh suara ampe pelosok negeri kelen datangi giliran mrk butuh bantuan kalian diamkan', 'komposisi kader pdip andai capres nya menang menkoeko eksternal menkopolhukam edy rahmayadiorang eksternalafiliasi menko pmk eksternal mendagri ganjar menlu salah satu wamenlupaman nya pemain timnas eksternal menkumham henry yoso', 'slm sy bkerja di eo kepresidenan jkw sllu mnghindar sesi bilateral menolak interview dg wartawan asing sekalinya intrview wartawan hrs dbriefing pertanyaan shg pihak protokoler dan kemenlu dpt menyiapkan jawaban utk jkw jd jgn bilang dia hebat kl smua settingan']"
156,11,156_optimisme_evakuasiprioritas_dukasumateradukakita_pemerintahcepattanggap,"['optimisme', 'evakuasiprioritas', 'dukasumateradukakita', 'pemerintahcepattanggap', 'sinergiuntuknegeri', 'berbagi', 'haru', 'tumbuh', 'empati', 'bertemu']","['haru saat pemimpin datang dengan empati harapan tumbuh presiden prabowo bertemu korban banjir aceh berbagi kekuatan dan optimisme sinergiuntuknegeri pemerintahcepattanggap negarahadir dukasumateradukakita evakuasiprioritas', 'haru saat pemimpin datang dengan empati harapan tumbuh presiden prabowo bertemu korban banjir aceh berbagi kekuatan dan optimisme sinergiuntuknegeri pemerintahcepattanggap negarahadir dukasumateradukakita evakuasiprioritas', 'haru saat pemimpin datang dengan empati harapan tumbuh presiden prabowo bertemu korban banjir aceh berbagi kekuatan dan optimisme sinergiuntuknegeri pemerintahcepattanggap negarahadir dukasumateradukakita evakuasiprioritas']"
157,11,157_politik_polri_tertinggi_skarang,"['politik', 'polri', 'tertinggi', 'skarang', 'partai', 'ditambah', 'masing', 'mpr', 'sipil', 'posisi']","['kan selama ini biang keroknya cuma partai politik bagaimana bisa partai politik mengawasi partainya sendiri sedang negara ini tidak punya presiden sama sekali presiden cuma pajangan atau boneka ketua partai politik', 'politik kita ini sangat gampang brubah justru presiden ini tetap harus sebagai wasit saja kebiasaan orang asia kalo punya kekuasana di posisi tertinggi malah jadi diktator mkanya posisi tertinggi hanya seremonial saja perdana menteri sebagai eksekutif diawasi presiden', 'sudah terlanjur dari sejak lama tidak hanya saat skarang skarang ini dari dulu semua berawal dari kepentingan masing masing partai politik sehingga dpr mk mpr polri tni presiden kepala daerah bumn ditambah lagi masyarakat yang sok pinter sehingga semuanya amburadul']"
158,11,158_km_lorong_patuhi_papan,"['km', 'lorong', 'patuhi', 'papan', 'ditutup', 'penyelenggaraan', 'awas', 'harap', 'tanda', 'maklum']","['hrs awas kerja penyelenggaraan km km arah selatan dari klia ke bandar serenia lorong kanan ditutup patuhi arahan papan tanda harap maklum', 'hrs awas kerja penyelenggaraan km km arah selatan dari alor pongsu ke bukit merah lorong kanan ditutup patuhi arahan papan tanda harap maklum', 'hrs awas kerja penyelenggaraan km km arah selatan dari alor pongsu ke bukit merah lorong kanan ditutup patuhi arahan papan tanda harap maklum']"
159,10,159_zonauang_menutupi_tegar_rata,"['zonauang', 'menutupi', 'tegar', 'rata', 'alokasi', 'tiket', 'mastiin', 'buat', 'beliau', 'perumahan']","['yang bikin terharu rakyat di sana tetap tegar dan sabar menyambut pak presiden ini kekuatan terbesar kita pemerintah gak cuma bantu sekarang tapi juga mikirin masa depan mereka dgn alokasi perumahan amp rencana lainnya yuk terus kita dukung zonauang', 'mosok menunggu diperintah presiden saban momen nataru hari raya harga tiket sudah naik duluaan rata lebih didiscount pun tetap saja lebih mahal dari harga awal dan tiket pun rata sudah banyak ludes trus discount buat siapa hantu mohon pecat saja menhub nya pak', 'keren banget sih rakyat di sana tetap tegar amp sabar presiden prabowo juga udah siapin rencana alokasi perumahan buat warga terdampak lho ini bukti kalo pemerintah beneran hadir amp peduli semangat terus buat semua ayo kita samasama dukung zonauang']"
160,10,160_pengen_pekerjaan_dikonsultasikan_dihhh,"['pengen', 'pekerjaan', 'dikonsultasikan', 'dihhh', 'pengennya', 'pengem', 'pengusung', 'rada', 'intelijen', 'menerobos']","['pekerjaan pokok jadi pengusaha pekerjaan sampingan jdi presiden', 'perkap nomor tahun pengamat intelijen yakin sudah dikonsultasikan ke presiden', 'kok rada aneh hak sih bisa menerobos pengamanan presiden sekedar nanya maaf jika salah']"
161,10,161_menekankan_layak_kilat_diselesaikan,"['menekankan', 'layak', 'kilat', 'diselesaikan', 'huniankorbanbencana', 'konstruksi', 'memulihkan', 'proses', 'aman', 'tinggal']","['presiden prabowo secara tegas mendesak pembangunan hunian sementara dan menekankan agar proses kontruksi harus diselesaikan secara kilat untuk memulihkan warga terdampak agar mereka dapat menempati tempat tinggal yg aman dan layak huniankorbanbencana', 'presiden prabowo menekankan supaya proses konstruksi segera diselesaikan secara kilat untuk memastikan masyarakat agar bisa kembali menempati tempat tinggal yang layak dan aman huniankorbanbencana memulihkan warga terdampak', 'presiden prabowo menekankan agar proses konstruksi harus diselesaikan secara kilat demi memastikan masyarakat dapat kembali menempati tempat tinggal yang layak dan aman huniankorbanbencana memulihkan warga terdampak']"
