Topic,Count,Name,Representation,Representative_Docs
146,12,146_kuripan_polsek_bhabinkamtibmas_monitoring,"['kuripan', 'polsek', 'bhabinkamtibmas', 'monitoring', 'tanaman', 'pertumbuhan', 'albarokah', 'tani', 'melaksanakan', 'sambang']","['dukung asta cita presiden ri bhabinkamtibmas polsek kuripan aipda wawan adi dan briptu m nur hidayat bersama kelompok tani albarokah melaksanakan monitoring pertumbuhan tanaman jagung di desa jatisari kec kuripan kabupaten probolinggo sebagai wujud ketahanan pangan', 'dukung asta cita presiden ri bhabinkamtibmas polsek kuripan aipda wawan adi dan briptu m nur hidayat bersama kelompok tani albarokah melaksanakan monitoring pertumbuhan tanaman jagung di desa jatisari kec kuripan kabupaten probolinggo sebagai wujud ketahanan pangan', 'dukung asta cita presiden ri bhabinkamtibmas polsek kuripan aipda wawan adi dan briptu m nur hidayat bersama kelompok tani albarokah melaksanakan monitoring pertumbuhan tanaman jagung di desa jatisari kec kuripan kabupaten probolinggo sebagai wujud ketahanan pangan']"
147,12,147_diuji_nabi_firaun_penyakit,"['diuji', 'nabi', 'firaun', 'penyakit', 'kemiskinan', 'nuh', 'ngeres', 'ayyub', 'pemerintahnya', 'planga']","['nabi nuh diuji dengan bencana nabi ayyub diuji dengan penyakit dan kemiskinan nabi musa diuji dengan firaun dan wni diuji dengan bencana penyakit kemiskinan dan pemerintahnya yang mirip firaun dan punya wapres yang planga plongo dan otak yg ngeres', 'nabi nuh diuji dengan bencana nabi ayyub diuji dengan penyakit dan kemiskinan nabi musa diuji dengan firaun dan wni diuji dengan bencana penyakit kemiskinan dan pemerintahnya yang mirip firaun dan punya wapres yang planga plongo dan otak yg ngeres', 'nabi nuh diuji dengan bencana nabi ayyub diuji dengan penyakit dan kemiskinan nabi musa diuji dengan firaun dan wni diuji dengan bencana penyakit kemiskinan dan pemerintahnya yang mirip firaun dan punya wapres yang planga plongo dan otak yg ngeres']"
148,12,148_australia_pantai_bondi_sydney,"['australia', 'pantai', 'bondi', 'sydney', 'penembakan', 'hanukkah', 'sehubungan', 'insiden', 'serangan', 'perayaan']","['presiden finlandia alexander stubb sehubungan insiden penembakan pantai bondi serangan teroris malam ini pada perayaan hanukkah di pantai bondi sangat mengejutkan dan menghancurkan', 'presiden volodymyr zelensky bereaksi sehubungan insiden pantai bondi ukraina menyatakan solidaritasnya dengan australia dalam menghadapi serangan teroris brutal di pantai bondi sydney yang menargetkan komunitas yahudi pada awal hanukkah kami menyampaikan belasungkawa kepa', 'kaja kallas wakil presiden komisi eropa sehubungan insiden pantai bondi saya sangat terkejut dengan gambargambar mengerikan dari penembakan saat perayaan hanukkah di pantai bondi australia']"
149,12,149_huntara_huntap_huniankorbanbencana_hunian,"['huntara', 'huntap', 'huniankorbanbencana', 'hunian', 'memulihkan', 'sumatra', 'terdampak', 'pembangunan', 'sementara', 'warga']","['presiden prabowo perintahkan percepatan huntara dan huntap di sumatra langkah cepat negara hadir untuk memulihkan warga terdampak pascabencana huniankorbanbencana', 'presiden perintah percepatan pembangunan hunian sementara huntara dan hunian tetap huntap bagi seluruh korban bencana di sumatra huniankorbanbencana memulihkan warga terdampak', 'presiden prabowo secara tegas mendesak pembangunan hunian sementara huntara dan hunian tetap huntap bagi seluruh warga di sumatra huniankorbanbencana memulihkan warga terdampak']"
150,12,150_juga_sawit_lu_teges,"['juga', 'sawit', 'lu', 'teges', 'raut', 'ada', 'masing', 'duduk', 'kayak', 'itulah']","['kok bisa ada narasi begini siselayaknya manusia normal aja si gila lu kalo ketawa liat korban bencana inimah wajar anjirrr lagian apalagi beliau presiden lagian juga kayak gaada raut sedih si itu lebih ke raut muka malas menanggapi bencana', 'karena dari awal mqf juga ada buat ngedukung keduanya gaada presiden an dukung karir masing masing kurang bersyukur apa cb dari lama dipisahin tp sekalinya ada momen hypenya kenceng bgt kalo ada momen ya syukur ngga ya yauda masi aja ada yg salty', 'mengadi negeri gimana lu gak teges pas ada ruu kuhp disahkan lu gak teges pas bencana dan lu juga yang punya lahan sawit dengan luas hektar dan lu presiden dan punya sawit jujur gw takut qrt gini bentar gw gembokan dulu']"
151,12,151_tunku_tersebut_syed_reserve,"['tunku', 'tersebut', 'syed', 'reserve', 'federal', 'tanggul', 'terulang', 'provinsi', 'serupa', 'independen']","['selamat menyambut ulang tahun hari keputeraan yang ke kepada tunku besar tampin merangkap presiden pbns ytm kol k tunku syed razman ibni tunku syed idrus alqadri', 'sementara terkait percepatan perbaikan infrastruktur khususnya tanggul presiden turut menyoroti hal tersebut sebagai langkah pencegahan agar bencana serupa tidak terulang presiden menyatakan bahwa seluruh kekuatan negara dikerahkan untuk mendukung upaya tersebut', 'sementara terkait percepatan perbaikan infrastruktur khususnya tanggul presiden turut menyoroti hal tersebut sebagai langkah pencegahan agar bencana serupa tidak terulang presiden menyatakan bahwa seluruh kekuatan negara dikerahkan untuk mendukung upaya tersebut']"
152,12,152_pengen_pengangguran_pekerjaan_dikonsultasikan,"['pengen', 'pengangguran', 'pekerjaan', 'dikonsultasikan', 'dihhh', 'pengusung', 'pengem', 'pengemis', 'pengennya', 'menerobos']","['perkap nomor tahun pengamat intelijen yakin sudah dikonsultasikan ke presiden', 'kok rada aneh hak sih bisa menerobos pengamanan presiden sekedar nanya maaf jika salah', 'alhamdulillah kalau benar jd presiden jd bertambah lama jg si rismon dpt kerja jd pengacara pengangguran byk acara']"
153,11,153_diplomasi_kemenkum_kanwilkemenkumdiy_diy,"['diplomasi', 'kemenkum', 'kanwilkemenkumdiy', 'diy', 'kanwil', 'setahunberdampak', 'layananhukummakinmudah', 'kementerianhukum', 'negosiasi', 'mesir']","['koordinasi yang baik antara djki bsk hukum dan kemenlu adalah kunci sukses diplomasi kementerianhukum kanwilkemenkumdiy layananhukummakinmudah setahunberdampak kanwil kemenkum diy', 'kemenkum amp kemenlu kerja sama erat untuk sukseskan diplomasi hak cipta kementerianhukum kanwilkemenkumdiy layananhukummakinmudah setahunberdampak kanwil kemenkum diy', 'strategi diplomasi amp negosiasi menjadi fokus utama pertemuan kemenkumkemenlu kementerianhukum kanwilkemenkumdiy layananhukummakinmudah setahunberdampak kanwil kemenkum diy']"
154,11,154_hambalang_rapat_hunian_korban,"['hambalang', 'rapat', 'hunian', 'korban', 'pembangunan', 'percepatan', 'dorong', 'huniankorbanbencana', 'memulihkan', 'terdampak']","['rapat darurat di hambalang menegaskan fokus presiden prabowo pada percepatan hunian dan pemenuhan kebutuhan dasar korban bencana huniankorbanbencana memulihkan warga terdampak', 'rapat di hambalang presiden prabowo dorong percepat pembangunan hunian korban bencana untuk memulihkan warga terdampak huniankorbanbencana', 'rapat di hambalang presiden prabowo dorong percepatan pembangunan hunian korban bencana huniankorbanbencana memulihkan warga terdampak']"
155,11,155_geopolitik_catatan_petani_petanigodigital,"['geopolitik', 'catatan', 'petani', 'petanigodigital', 'sdmpetaniunggul', 'avic', 'ccpresident', 'geostrategis', 'geografi', 'lumbung']","['siap kandasuksesampsehat selalu kanda menteri laporan catatan geopolitik internasional petani indonesia menuju lumbung pangan dunia yang damai sdmpetaniunggul petanigodigital ccpresiden amp mas', 'catatan geostrategis internasional petani indonesia sebagai nahkoda arah bangsabangsa membangun dunia baru sdmpetaniunggul petanigodigital ccpresiden amp kanda menteri', 'catatan geopolitik internasional petani indonesia menuju lumbung pangan dunia yang damai sdmpetaniunggul petanigodigital ccpresident kanda menteri mas']"
156,11,156_optimisme_evakuasiprioritas_dukasumateradukakita_pemerintahcepattanggap,"['optimisme', 'evakuasiprioritas', 'dukasumateradukakita', 'pemerintahcepattanggap', 'sinergiuntuknegeri', 'berbagi', 'haru', 'tumbuh', 'empati', 'bertemu']","['haru saat pemimpin datang dengan empati harapan tumbuh presiden prabowo bertemu korban banjir aceh berbagi kekuatan dan optimisme sinergiuntuknegeri pemerintahcepattanggap negarahadir dukasumateradukakita evakuasiprioritas', 'haru saat pemimpin datang dengan empati harapan tumbuh presiden prabowo bertemu korban banjir aceh berbagi kekuatan dan optimisme sinergiuntuknegeri pemerintahcepattanggap negarahadir dukasumateradukakita evakuasiprioritas', 'haru saat pemimpin datang dengan empati harapan tumbuh presiden prabowo bertemu korban banjir aceh berbagi kekuatan dan optimisme sinergiuntuknegeri pemerintahcepattanggap negarahadir dukasumateradukakita evakuasiprioritas']"
157,11,157_nepalkanpejabatbusuk_nepalkan_nepal_melawan,"['nepalkanpejabatbusuk', 'nepalkan', 'nepal', 'melawan', 'putusan', 'tenda', 'pm', 'berpenghuni', 'assegaf', 'genzmilenial']","['presiden prabowo diminta pecat bahlil dan dirut pln buntut kebohongan soal listrik di aceh pulih nepalkanpejabatbusuk nepalkanpejabatbusuk', 'nepalkanpejabatbusuk nepalkanpejabatbusuk kapolri melawan presiden dan mk kesimpulannya apa', 'nepalkan pejabat busuk semakin hari negara semakin kacau polri berani melawan putusan mk dgn putusan kapolri yg menetapkan anggota polri boleh menduduki jabatan sipil pak msh presiden ri nepalkanpejabatbusuk nepalkanpejabatbusuk']"
158,11,158_km_lorong_patuhi_papan,"['km', 'lorong', 'patuhi', 'papan', 'ditutup', 'penyelenggaraan', 'awas', 'harap', 'tanda', 'maklum']","['hrs awas kerja penyelenggaraan km km arah selatan dari klia ke bandar serenia lorong kanan ditutup patuhi arahan papan tanda harap maklum', 'hrs awas kerja penyelenggaraan km km arah selatan dari alor pongsu ke bukit merah lorong kanan ditutup patuhi arahan papan tanda harap maklum', 'hrs awas kerja penyelenggaraan km km arah selatan dari alor pongsu ke bukit merah lorong kanan ditutup patuhi arahan papan tanda harap maklum']"
159,10,159_forum_domestik_kemlu_koperasi,"['forum', 'domestik', 'kemlu', 'koperasi', 'memadai', 'stok', 'pemerintah', 'kemampuan', 'kemenlu', 'sekretaris']","['sekretaris utama bnn ri tantan sulistyana menghadiri rapat koordinasi forum sekretaris kementerianlembaga kl yang diselenggarakan oleh kementerian luar negeri kemenlu republik indonesia pada rabu pertemuan yang digelar di aula kantin diplomasi kemenlu jakarta', 'pernyataan resmi pemerintah indonesia seperti dari menlu dan bnpb menekankan kemampuan domestik cukup untuk tangani bencana banjir dan longsor di sumatra dengan stok logistik memadai dan tanpa kebutuhan bantuan asing namun laporan lapangan dari bnpb sendiri korban', 'alasan pemerintah indonesia membatasi bantuan asing untuk korban bencana di sumatra banjir amp longsor di aceh sumut sumbar berdasarkan pernyataan menhan amp menlu kemampuan domestik cukup stok logistik amp obat memadai distribusi via daratlautudara lancar amp keyakinan bisa']"
160,10,160_akad_kritikkritik_seakanakan_subsidi,"['akad', 'kritikkritik', 'seakanakan', 'subsidi', 'bravo', 'massal', 'seakan', 'hadir', 'ribu', 'terlihat']","['kegiatan akad massal ribu rumah subsidi hari sabtu lalu di serang banten di sini terlihat kalau menlu ri hadir seakan menjawab kritikkritik di luar sana bahwa seakanakan menlu ri tidak hadir dan bekerja bravo', 'kegiatan akad massal ribu rumah subsidi hari sabtu lalu di serang banten di sini terlihat kalau menlu ri hadir seakan menjawab kritikkritik di luar sana bahwa seakanakan menlu ri tidak hadir dan bekerja bravo', 'kegiatan akad massal ribu rumah subsidi hari sabtu lalu di serang banten di sini terlihat kalau menlu ri hadir seakan menjawab kritikkritik di luar sana bahwa seakanakan menlu ri tidak hadir dan bekerja bravo']"
161,10,161_dgn_as_yg_tidak,"['dgn', 'as', 'yg', 'tidak', 'berpendirian', 'bermitra', 'sungkantakut', 'iraq', 'penurut', 'south']","['saya heran membaca pernyataan re venezuela yg sangat standar dan sama sekali tidak menyebut amerika serikat sejak kapan kita sungkantakut mengkritik kawan yg lakukan pelanggaran hukum internasional kenapa menlu sugiono sampai sekarang tidak bersuara padahal dunia menunggu pandangan sbg pemain global south yg penting ini momen perlu percaya diri menunjukkan sikap sama ketika kita dulu menentang invasi as thdp iraq bebas aktif itu artinya berani berpendirian bermitra dgn as dan dgn negara manapun tidak boleh menjadikan negara penurut yg mengorbankan hal yg prinsipil', 'saya heran membaca pernyataan re venezuela yg sangat standar dan sama sekali tidak menyebut amerika serikat sejak kapan kita sungkantakut mengkritik kawan yg lakukan pelanggaran hukum internasional kenapa menlu sugiono sampai sekarang tidak bersuara padahal dunia menunggu pandangan sbg pemain global south yg penting ini momen perlu percaya diri menunjukkan sikap sama ketika kita dulu menentang invasi as thdp iraq bebas aktif itu artinya berani berpendirian bermitra dgn as dan dgn negara manapun tidak boleh menjadikan negara penurut yg mengorbankan hal yg prinsipil', 'saya heran membaca pernyataan re venezuela yg sangat standar dan sama sekali tidak menyebut amerika serikat sejak kapan kita sungkantakut mengkritik kawan yg lakukan pelanggaran hukum internasional kenapa menlu sugiono sampai sekarang tidak bersuara padahal dunia menunggu pandangan sbg pemain global south yg penting ini momen perlu percaya diri menunjukkan sikap sama ketika kita dulu menentang invasi as thdp iraq bebas aktif itu artinya berani berpendirian bermitra dgn as dan dgn negara manapun tidak boleh menjadikan negara penurut yg mengorbankan hal yg prinsipil']"
