Topic,Count,Name,Representation,Representative_Docs
142,14,142_paket_penyiapan_signifikan_huniankorbanbencana,"['paket', 'penyiapan', 'signifikan', 'huniankorbanbencana', 'menginstruksikan', 'terimakasih', 'memulihkan', 'daya', 'insentif', 'pergerakan']","['untuk menjaga daya beli masyarakat dan mendorong pergerakan ekonomi presiden prabowo menginstruksikan penyiapan paket insentif yg signifikan smoga masyarakat yg terdampak bisa kembali beraktivitas dan perekonomian kembali membaik huniankorbanbencana memulihkan warga terdampak', 'untuk menjaga daya beli masyarakat dan mendorong pergerakan ekonomi presiden prabowo menginstruksikan penyiapan paket insentif yang signifikan huniankorbanbencana memulihkan warga terdampak', 'untuk menjaga daya beli masyarakat dan mendorong pergerakan ekonomi presiden prabowo menginstruksikan penyiapan paket insentif yang signifikan huniankorbanbencana memulihkan warga terdampak']"
143,14,143_ladang_tangerang_jagung_bantarpanjang,"['ladang', 'tangerang', 'jagung', 'bantarpanjang', 'tigaraksa', 'terbengkalai', 'polresta', 'ditumbuhi', 'diresmikan', 'rumput']","['polresta tangerang akan melakukan evaluasi terhadap ladang jagung yang terbengkalai dan ditumbuhi rumput liar di desa bantarpanjang kecamatan tigaraksa kabupaten tangerang banten ladang jagung ini sebelumnya diresmikan wakil presiden ri gibran rakabuming raka untuk program', 'polresta tangerang akan melakukan evaluasi terhadap ladang jagung yang terbengkalai dan ditumbuhi rumput liar di desa bantarpanjang kecamatan tigaraksa kabupaten tangerang banten ladang jagung ini sebelumnya diresmikan wakil presiden ri gibran rakabuming raka untuk program', 'polresta tangerang akan melakukan evaluasi terhadap ladang jagung yang terbengkalai dan ditumbuhi rumput liar di desa bantarpanjang kecamatan tigaraksa kabupaten tangerang banten ladang jagung ini sebelumnya diresmikan wakil presiden ri gibran rakabuming raka untuk program']"
144,14,144_foto_louvre_museum_namtan,"['foto', 'louvre', 'museum', 'namtan', 'sumatera', 'becak', 'disembunyiin', 'dikutip', 'dokumentasi', 'gubernurpresiden']","['ribuan pengunjung kecewa usai museum louvre paris perancis tutup pada senin penutupan museum louvre ini imbas aksi mogok kerja para pegawainya dikutip dari afp senin mereka menuntut penambahan staf louvre paris', 'namanya jg presiden npd dateng ke lokasi foto foto ngomong ngalur ngidul abis itu pulang yg penting udh ada dokumentasi', 'sepertinya udah menjalar ke yang lain model begini modal foto doang kerja abis foto tidur lagi atau ngeluyur']"
145,14,145_polri_berkolaborasi_instruksi_tupoksi,"['polri', 'berkolaborasi', 'instruksi', 'tupoksi', 'pln', 'melaksanakan', 'saatnya', 'ber', 'sipil', 'melegalkan']","['melaksanakan instruksi presiden tni polri dan pln berkolaborasi pulihkan listrik pasca bencana saatnya bahu membahu ber', 'melaksanakan instruksi presiden tni polri dan pln berkolaborasi pulihkan listrik pasca bencana saatnya bahu membahu ber', 'melaksanakan instruksi presiden tni polri dan pln berkolaborasi pulihkan listrik pasca bencana saatnya bahu membahu ber']"
146,13,146_produkproduk_tkdn_sepakat_hapus,"['produkproduk', 'tkdn', 'sepakat', 'hapus', 'syarat', 'trump', 'dengan', 'as', 'produk', 'ngajak']","['sepakat dengan trump prabowo hapus syarat tkdn produkproduk as', 'sepakat dengan trump prabowo hapus syarat tkdn produkproduk as', 'sepakat dengan trump prabowo hapus syarat tkdn produkproduk as']"
147,13,147_nguji_ngajarin_kesabaran_sabar,"['nguji', 'ngajarin', 'kesabaran', 'sabar', 'usah', 'wni', 'gw', 'nih', 'banget', 'ga']","['ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih', 'ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih', 'ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih']"
148,13,148_palestina_gaza_solidaritas_inidiplomasi,"['palestina', 'gaza', 'solidaritas', 'inidiplomasi', 'kabinetmerahputih', 'walk', 'israel', 'pasukan', 'perdamaian', 'kemlu']","['di tingkat regional dan global kami berdiskusi tentang perkembangan di palestina serta langkah bersama proses rekonstruksi dan pengiriman bantuan kemanusiaan ke gaza siprus manamadialogue inidiplomasi anismatta kemlu kemenlu palestina cepa kabinetmerahputih', 'dari narasi awal konflik palestina vs israel menjadi isu islam melawan zionisme israel dan saat ini narasi mendukung kemerdekaan palestina telah menjadi isu kemanusiaan melawan antikemanusiaan palestina inidiplomasi kemlu kemenlu kabinetmerahputih uinalaudinmakassar', 'menteri luar negeri menlu sugiono menyampaikan bahwa indonesia terus melakukan koordinasi dengan negaranegara di sekitar palestina khususnya yordania terkait dengan rencana pengiriman pasukan perdamaian ke gaza palestina kita akan terus melakukan koordinasi dengan']"
149,12,149_geopolitik_catatan_petani_sdmpetaniunggul,"['geopolitik', 'catatan', 'petani', 'sdmpetaniunggul', 'petanigodigital', 'avic', 'geostrategis', 'geografi', 'nahkoda', 'lumbung']","['catatan geostrategis internasional petani indonesia sebagai nahkoda arah bangsabangsa membangun dunia baru sdmpetaniunggul petanigodigital ccpresiden amp kanda menteri', 'siap kandasuksesampsehat selalu kanda menteri laporan catatan geopolitik internasional petani indonesia menuju lumbung pangan dunia yang damai sdmpetaniunggul petanigodigital ccpresiden amp mas', 'catatan geopolitik internasional petani indonesia menuju lumbung pangan dunia yang damai sdmpetaniunggul petanigodigital ccpresident kanda menteri mas']"
150,12,150_hambalang_rapat_hunian_huniankorbanbencana,"['hambalang', 'rapat', 'hunian', 'huniankorbanbencana', 'korban', 'pembangunan', 'percepatan', 'dorong', 'memulihkan', 'terdampak']","['rapat darurat di hambalang menegaskan fokus presiden prabowo pada percepatan hunian dan pemenuhan kebutuhan dasar korban bencana huniankorbanbencana memulihkan warga terdampak', 'rapat di hambalang presiden prabowo dorong percepat pembangunan hunian korban bencana untuk memulihkan warga terdampak huniankorbanbencana', 'rapat di hambalang presiden prabowo dorong percepatan pembangunan hunian korban bencana huniankorbanbencana memulihkan warga terdampak']"
151,12,151_diuji_nabi_firaun_penyakit,"['diuji', 'nabi', 'firaun', 'penyakit', 'kemiskinan', 'nuh', 'ngeres', 'ayyub', 'pemerintahnya', 'planga']","['nabi nuh diuji dengan bencana nabi ayyub diuji dengan penyakit dan kemiskinan nabi musa diuji dengan firaun dan wni diuji dengan bencana penyakit kemiskinan dan pemerintahnya yang mirip firaun dan punya wapres yang planga plongo dan otak yg ngeres', 'nabi nuh diuji dengan bencana nabi ayyub diuji dengan penyakit dan kemiskinan nabi musa diuji dengan firaun dan wni diuji dengan bencana penyakit kemiskinan dan pemerintahnya yang mirip firaun dan punya wapres yang planga plongo dan otak yg ngeres', 'nabi nuh diuji dengan bencana nabi ayyub diuji dengan penyakit dan kemiskinan nabi musa diuji dengan firaun dan wni diuji dengan bencana penyakit kemiskinan dan pemerintahnya yang mirip firaun dan punya wapres yang planga plongo dan otak yg ngeres']"
152,12,152_senshuurakunya_malam_hari_tanggal,"['senshuurakunya', 'malam', 'hari', 'tanggal', 'pasokan', 'titik', 'jaga', 'jembatan', 'ga', 'dipaksakan']","['sebelum berangkat kerja mari kita intip teman jaga malam hari ini alhamdulillah dapet partner yg ok malem ini jadi gak pusing banget jaga malam semoga aman malam ini', 'hingga hari ini senin prajurit tni bersama kemenpu terlah berhasil memulihkan titik jembatan dari titik jembatan yang rusak di aceh bila tak mampu turun tangan jangan pula menisbikan kerjakerja petugas di bawah buat isu seolah negara tak hadir padahal mereka', 'sayangnya gue nggak mau nonton di hari kerja satusatunya jadwal yang pas cuman hari senshuurakunya di tanggal des sedangkan di tanggal tersebut ada acara pribadi yang sangat penting dan nggak bisa ditinggal tapi gue apply senshuurakunya rkj semoga menang']"
153,12,153_rehabilitasi_indonesiabangkit_tanggapbencana_fase,"['rehabilitasi', 'indonesiabangkit', 'tanggapbencana', 'fase', 'jangka', 'negarahadir', 'panjang', 'sumatera', 'prioritas', 'barat']","['pasca banjir dan longsor di aceh sumatera utara dan sumatera barat pemerintah masuk fase rehabilitasi dan rekonstruksi presiden prabowo subianto menegaskan pemulihan jangka panjang sebagai prioritas nasional negarahadir tanggapbencana indonesiabangkit', 'pasca banjir dan longsor di aceh sumatera utara dan sumatera barat pemerintah masuk fase rehabilitasi dan rekonstruksi presiden prabowo subianto menegaskan pemulihan jangka panjang sebagai prioritas nasional negarahadir tanggapbencana indonesiabangkit', 'pasca banjir dan longsor di aceh sumatera utara dan sumatera barat pemerintah masuk fase rehabilitasi dan rekonstruksi presiden prabowo subianto menegaskan pemulihan jangka panjang sebagai prioritas nasional negarahadir tanggapbencana indonesiabangkit']"
154,12,154_australia_pantai_bondi_sydney,"['australia', 'pantai', 'bondi', 'sydney', 'penembakan', 'hanukkah', 'sehubungan', 'insiden', 'serangan', 'perayaan']","['presiden finlandia alexander stubb sehubungan insiden penembakan pantai bondi serangan teroris malam ini pada perayaan hanukkah di pantai bondi sangat mengejutkan dan menghancurkan', 'presiden volodymyr zelensky bereaksi sehubungan insiden pantai bondi ukraina menyatakan solidaritasnya dengan australia dalam menghadapi serangan teroris brutal di pantai bondi sydney yang menargetkan komunitas yahudi pada awal hanukkah kami menyampaikan belasungkawa kepa', 'kaja kallas wakil presiden komisi eropa sehubungan insiden pantai bondi saya sangat terkejut dengan gambargambar mengerikan dari penembakan saat perayaan hanukkah di pantai bondi australia']"
155,12,155_menekankan_kilat_diselesaikan_layak,"['menekankan', 'kilat', 'diselesaikan', 'layak', 'konstruksi', 'huniankorbanbencana', 'memulihkan', 'menempati', 'proses', 'aman']","['presiden prabowo menekankan agar proses konstruksi harus diselesaikan secara kilat demi memastikan masyarakat dapat kembali menempati tempat tinggal yg layak dan aman ketersediaan bahan pokok juga akan menjadi pembahasan utama huniankorbanbencana memulihkan warga terdampak', 'presiden prabowo menekankan supaya proses konstruksi segera diselesaikan secara kilat untuk memastikan masyarakat agar bisa kembali menempati tempat tinggal yang layak dan aman huniankorbanbencana memulihkan warga terdampak', 'presiden prabowo menekankan agar proses konstruksi harus diselesaikan secara kilat demi memastikan masyarakat dapat kembali menempati tempat tinggal yang layak dan aman huniankorbanbencana memulihkan warga terdampak']"
156,11,156_bank_universitas_ahli_jaya,"['bank', 'universitas', 'ahli', 'jaya', 'alumni', 'profesor', 'keuangan', 'serangan', 'pensiun', 'ukraina']","['mungkin karena latar belakang keluarga bergengsi seperti ayah profesor ekonomi dan kakek pendiri bank bumn karir militer tinggi serta hubungan dengan presiden membuat seseorang merasa punya peran krusial studi psikologi menunjukkan privilege sering ciptakan rasa berhak dan', 'kubu wakil presiden gibran rakabuming raka dan kpu ri menghadirkan anggota dewan kehormatan penyelenggara pemilu dkpp sekaligus ahli hukum tata negara dari universitas bhayangkara ida budhiati sebagai ahli dalam sidang lanjutan gugatan perdata terkait riwayat pendidikan sma', 'yayasan bank rakyat ybr hadir pada majlis makan malam alumni mcoba yang menghimpunkan barisan kepimpinan berprestij termasuk presiden alumni tunku khurshiah college tkc oga datuk dr hafsah hashim dan']"
157,11,157_tsunami_sby_disaster_aceh,"['tsunami', 'sby', 'disaster', 'aceh', 'ribuan', 'mendampingi', 'bulan', 'video', 'beberapa', 'jepang']","['betul malah sby bs jadi presiden lagi habis menetapkan tsunami bencana nasional', 'presiden tidak punya tongkat nabi musa sby juga gak punya boss tapi sby punya otak untuk mempercepat pemulihan bencana tsunami aceh sby rela tidur di pengungsian agar merasakan penderitaan rakyat aceh jangan terlalu banyak retorika akui bahwa anda tak mampu', 'saat mendampingi sby berkunjung ke lokasi tsunami sendai tahun beberapa bulan setelah tsunami ribuan masyarakat jepang meminta indonesia membantu pm jepang menangani rekonrehab mereka demonstrasi di depan pm yang mendampingi presiden sby mengagetkan bisa']"
158,11,158_nepalkanpejabatbusuk_nepalkan_nepal_melawan,"['nepalkanpejabatbusuk', 'nepalkan', 'nepal', 'melawan', 'putusan', 'tenda', 'pm', 'berpenghuni', 'assegaf', 'genzmilenial']","['presiden prabowo diminta pecat bahlil dan dirut pln buntut kebohongan soal listrik di aceh pulih nepalkanpejabatbusuk nepalkanpejabatbusuk', 'nepalkanpejabatbusuk nepalkanpejabatbusuk kapolri melawan presiden dan mk kesimpulannya apa', 'nepalkan pejabat busuk semakin hari negara semakin kacau polri berani melawan putusan mk dgn putusan kapolri yg menetapkan anggota polri boleh menduduki jabatan sipil pak msh presiden ri nepalkanpejabatbusuk nepalkanpejabatbusuk']"
159,11,159_km_lorong_patuhi_papan,"['km', 'lorong', 'patuhi', 'papan', 'ditutup', 'penyelenggaraan', 'awas', 'harap', 'tanda', 'maklum']","['hrs awas kerja penyelenggaraan km km arah selatan dari klia ke bandar serenia lorong kanan ditutup patuhi arahan papan tanda harap maklum', 'hrs awas kerja penyelenggaraan km km arah selatan dari alor pongsu ke bukit merah lorong kanan ditutup patuhi arahan papan tanda harap maklum', 'hrs awas kerja penyelenggaraan km km arah selatan dari alor pongsu ke bukit merah lorong kanan ditutup patuhi arahan papan tanda harap maklum']"
160,11,160_bahas_kumpulkan_percepatan_hunian,"['bahas', 'kumpulkan', 'percepatan', 'hunian', 'korban', 'sumatera', 'huniankorbanbencana', 'libur', 'panggil', 'hambalang']","['presiden prabowo kumpulkan mentri bahas percepatan hunian korban bencana sumatera huniankorbanbencana memulihkan warga terdampak', 'presiden prabowo kumpulkan menteri bahas percepatan hunian korban bencana sumatera', 'presiden prabowo kumpulkan menteri bahas percepatan hunian korban bencana sumatera huniankorbanbencana memulihkan warga terdampak']"
161,10,161_buzzer_ngang_ngong_bkin,"['buzzer', 'ngang', 'ngong', 'bkin', 'tukang', 'kaga', 'kalian', 'pensiun', 'pencitraan', 'betul']","['bener bang ayo mahasiswa bergerak rakyat bersatu dgmahasiswa jangan sampai menyesal masa depan kalian makin gelap apalagi sampai berhasil misi mul jadikan ffff presiden liatlah sekarang negara sdhmakin rusak negara dimiskinkan pada pejabat mkn kaya siapa yg mau membela rakyat', 'kenapa belum bencana nasional prabowo punya hektar kebun sawit di lahan yang harusnya hutan di babat jadi kasus perizinan lahan sampai dunia tahu malu punya presiden ngotot sawit lu jadi buzzer uang lu kaga berkah mau miliyaran bikin hidup lu kaga tenang', 'pdhl yg nyebarin pertama itu buzzer mu loh dinarasikan ngapain sok pencitraan kwkkwpas ketahuan pake pin presidenskrg muncul lagi narasi sprti inikerjaan kalian benr busuk']"
162,10,162_ikhlas_bahkan_keinginan_jawa,"['ikhlas', 'bahkan', 'keinginan', 'jawa', 'fungsi', 'kamu', 'memilih', 'meskipun', 'deretan', 'amppembangunan']","['mas kan ingin jadi presiden pada tahun untuk dicalonkan oleh pdip berani tidak menyelesaikan pik amppembangunan gedung padel dijln kapten tendean tanpa ijin pemda amp pemilik tanah girik cc kangmas presiden asli', 'presiden tidak mau mendengar keinginan rakyatnya kapolri pratikno bahlil zul hasan raja juli luhut dan grup jokowi lainnya minta agar diganti presiden memilih membiarkan mereka tetap di posisinya perubahan mimpi bahkan teriakan purnawirawan pun diabaikaannya', 'presiden jawa sipil wakil non jawa militer menteri kunci mendagri harun zain ekonom gubernur periode eks kopral trip front jatim menlu mochtar kusumatmaja ahli hukum laut menhan m panggabean jenderal batak menkeu ali wardhana ka bappenas samaun samadikun']"
